1121	[636, 631, 515, 795, 418, 458, 588, 311, 245, 984, 98, 565, 631, 377, 866, 904, 932, 45, 201, 119]
1122	[631, 201, 98, 264, 527, 613, 399, 73, 338, 418, 65, 84, 106, 99, 287, 43, 601, 73, 979, 785]
1123	[73, 989, 427, 114, 203, 983, 106, 73, 695, 166, 203, 246, 695, 114, 53, 764, 65, 123, 631, 65]
1124	[380, 313, 489, 475, 73, 728, 245, 677, 367, 73, 455, 393, 970, 879, 73, 631, 631, 599, 73, 883]
1125	[73, 928, 536, 434, 106, 587, 295, 367, 24, 980, 536, 659, 244, 106, 151, 210, 203, 912, 106, 73]
1126	[980, 631, 213, 655, 98, 487, 751, 496, 351, 203, 487, 1004, 759, 966, 203, 487, 966, 803, 677, 363]
1127	[646, 213, 776, 223, 389, 282, 245, 533, 197, 973, 972, 756, 6, 406, 764, 741, 483, 245, 610, 203]
1128	[996, 118, 234, 65, 379, 622, 65, 611, 73, 372, 197, 395, 932, 45, 131, 637, 305, 73, 838, 380]
1129	[829, 473, 754, 263, 338, 73, 980, 967, 1006, 106, 792, 496, 245, 275, 203, 365, 313, 17, 655, 253]
113	[60, 245, 754, 73, 9, 114, 203, 690, 622, 106, 73, 778, 973, 972, 756, 245, 543, 245, 754, 65]
1130	[201, 524, 89, 6, 387, 917, 973, 765, 763, 631, 403, 383, 311, 418, 380, 776, 643, 362, 587, 203]
1131	[232, 792, 223, 387, 876, 213, 319, 234, 223, 45, 219, 438, 631, 354, 106, 587, 203, 553, 389, 378]
1132	[395, 219, 636, 106, 219, 364, 219, 516, 65, 636, 319, 234, 588, 588, 869, 972, 536, 203, 659, 496]
1133	[973, 972, 640, 581, 6, 448, 213, 89, 6, 718, 973, 130, 367, 89, 6, 511, 765, 763, 496, 68]
1134	[255, 695, 203, 213, 17, 661, 22, 845, 348, 275, 631, 98, 249, 677, 1004, 759, 219, 482, 764, 245]
1135	[371, 245, 203, 232, 106, 381, 65, 786, 213, 73, 333, 25, 89, 244, 15, 44, 496, 536, 418, 776]
1136	[728, 32, 631, 754, 418, 311, 170, 587, 932, 311, 498, 213, 203, 522, 114, 183, 203, 895, 106, 588]
1137	[904, 989, 759, 966, 319, 989, 759, 953, 950, 631, 98, 245, 98, 64, 15, 68, 435, 889, 420, 237]
1138	[6, 106, 203, 335, 919, 245, 717, 203, 476, 536, 989, 596, 114, 203, 305, 106, 203, 895, 989, 966]
1139	[967, 98, 84, 203, 292, 106, 73, 6, 183, 989, 759, 829, 245, 776, 203, 280, 106, 203, 487, 203]
114	[625, 106, 203, 25, 230, 767, 795, 631, 767, 773, 622, 183, 73, 758, 396, 245, 404, 73, 758, 0]
1140	[553, 909, 31, 973, 245, 6, 106, 203, 601, 223, 969, 786, 65, 586, 245, 652, 106, 203, 553, 801]
1141	[245, 65, 160, 631, 348, 975, 965, 319, 45, 209, 114, 311, 211, 622, 203, 710, 203, 588, 869, 661]
1142	[203, 305, 967, 65, 258, 486, 796, 98, 201, 465, 106, 920, 420, 45, 65, 222, 797, 496, 973, 511]
1143	[380, 429, 73, 390, 631, 73, 338, 892, 754, 736, 587, 920, 73, 829, 203, 487, 319, 588, 803, 319]
1144	[972, 519, 765, 213, 864, 73, 631, 280, 73, 372, 243, 695, 276, 114, 203, 100, 496, 932, 629, 245]
1145	[862, 53, 124, 631, 985, 313, 989, 34, 201, 419, 755, 387, 17, 930, 783, 408, 258, 207, 213, 106]
1146	[201, 475, 989, 380, 367, 552, 803, 677, 214, 357, 726, 213, 932, 448, 223, 45, 203, 487, 106, 588]
1147	[904, 313, 838, 388, 452, 338, 73, 631, 15, 792, 73, 989, 398, 17, 759, 15, 407, 799, 207, 17]
1148	[966, 219, 26, 832, 631, 754, 967, 6, 73, 329, 219, 360, 73, 496, 631, 754, 736, 920, 319, 972]
1149	[519, 959, 536, 972, 677, 459, 213, 536, 879, 586, 764, 487, 536, 972, 245, 776, 728, 32, 631, 73]
115	[245, 507, 247, 245, 203, 491, 106, 414, 631, 177, 496, 73, 462, 387, 89, 93, 743, 838, 380, 776]
1150	[244, 73, 521, 244, 213, 536, 418, 776, 27, 420, 939, 419, 53, 73, 45, 528, 643, 967, 73, 249]
1151	[268, 213, 319, 631, 792, 581, 774, 311, 45, 164, 106, 420, 895, 73, 989, 89, 333, 743, 213, 652]
1152	[998, 232, 389, 776, 807, 706, 971, 587, 245, 677, 98, 73, 797, 45, 380, 6, 245, 532, 113, 156]
1153	[103, 139, 387, 776, 513, 348, 764, 823, 796, 203, 863, 511, 652, 6, 792, 116, 75, 73, 203, 643]
1154	[223, 387, 917, 286, 203, 249, 643, 197, 967, 203, 371, 106, 203, 947, 72, 106, 225, 631, 136, 221]
1155	[183, 73, 989, 786, 652, 348, 203, 377, 313, 890, 844, 210, 796, 311, 177, 989, 152, 98, 351, 73]
1156	[637, 768, 98, 973, 989, 425, 98, 622, 694, 669, 203, 780, 106, 98, 98, 768, 187, 45, 203, 400]
1157	[43, 203, 400, 832, 496, 973, 45, 847, 245, 759, 930, 393, 330, 106, 251, 631, 47, 536, 282, 53]
1158	[622, 203, 616, 482, 515, 1006, 73, 496, 928, 295, 536, 560, 53, 622, 244, 754, 737, 418, 334, 783]
1159	[867, 245, 131, 73, 588, 164, 319, 933, 223, 972, 218, 959, 536, 776, 419, 106, 636, 73, 657, 114]
116	[154, 15, 73, 309, 118, 959, 73, 879, 69, 18, 245, 754, 764, 596, 631, 765, 764, 203, 870, 995]
1160	[98, 4, 764, 877, 764, 73, 838, 348, 73, 249, 201, 636, 972, 16, 921, 245, 275, 313, 17, 380]
1161	[427, 11, 213, 630, 119, 345, 496, 420, 588, 869, 830, 73, 521, 74, 972, 245, 776, 336, 303, 796]
1162	[403, 65, 560, 128, 959, 536, 972, 842, 73, 601, 462, 829, 708, 393, 496, 536, 418, 380, 73, 758]
1163	[933, 536, 418, 380, 631, 311, 73, 462, 776, 797, 772, 403, 985, 203, 353, 912, 106, 73, 420, 904]
1164	[536, 972, 519, 73, 311, 295, 73, 631, 213, 462, 776, 169, 333, 136, 496, 786, 515, 663, 776, 735]
1165	[796, 203, 288, 106, 98, 940, 363, 431, 631, 373, 754, 736, 581, 6, 52, 718, 967, 98, 481, 631]
1166	[213, 655, 53, 751, 15, 73, 569, 213, 973, 45, 756, 631, 245, 458, 581, 6, 52, 204, 967, 219]
1167	[981, 65, 920, 849, 53, 894, 631, 241, 536, 853, 390, 826, 295, 73, 631, 766, 515, 264, 959, 536]
1168	[972, 764, 754, 917, 519, 657, 114, 203, 33, 106, 201, 740, 631, 203, 380, 622, 183, 73, 462, 703]
1169	[203, 130, 715, 106, 437, 95, 56, 313, 541, 65, 769, 353, 55, 429, 216, 282, 571, 203, 632, 45]
117	[754, 418, 915, 765, 73, 601, 496, 73, 418, 337, 65, 975, 73, 17, 576, 913, 73, 104, 245, 73]
1170	[245, 274, 73, 631, 631, 203, 834, 106, 203, 553, 311, 955, 245, 953, 764, 947, 73, 215, 310, 245]
1171	[203, 561, 889, 203, 434, 106, 420, 751, 204, 106, 33, 73, 452, 947, 509, 973, 45, 245, 776, 370]
1172	[1000, 203, 471, 106, 73, 680, 631, 749, 817, 387, 704, 203, 912, 106, 603, 106, 73, 821, 97, 6]
1173	[65, 790, 995, 330, 106, 4, 631, 708, 203, 408, 660, 393, 189, 473, 622, 581, 242, 106, 172, 213]
1174	[389, 837, 203, 895, 204, 967, 139, 319, 388, 45, 65, 869, 106, 122, 631, 763, 376, 183, 704, 245]
1175	[806, 98, 647, 797, 383, 587, 45, 245, 776, 712, 967, 759, 66, 103, 631, 73, 203, 704, 65, 569]
1176	[649, 398, 387, 73, 17, 499, 751, 487, 106, 203, 636, 505, 245, 319, 496, 73, 45, 346, 571, 973]
1177	[45, 638, 631, 546, 65, 647, 387, 17, 759, 214, 764, 203, 306, 106, 65, 951, 631, 387, 380, 17]
1178	[4, 98, 223, 452, 349, 53, 203, 270, 106, 319, 45, 677, 536, 45, 580, 967, 242, 631, 98, 100]
1179	[627, 853, 45, 849, 796, 203, 2, 106, 98, 636, 333, 457, 493, 536, 338, 680, 967, 4, 631, 511]
118	[823, 33, 15, 203, 118, 303, 106, 162, 245, 213, 791, 106, 203, 434, 93, 106, 625, 591, 187, 972]
1180	[380, 181, 229, 288, 114, 631, 273, 796, 751, 15, 587, 203, 6, 183, 98, 780, 406, 754, 17, 979]
1181	[45, 712, 967, 203, 997, 106, 203, 137, 796, 203, 929, 106, 203, 11, 536, 45, 286, 245, 17, 638]
1182	[536, 45, 475, 493, 98, 479, 45, 642, 496, 631, 764, 98, 465, 989, 785, 759, 233, 764, 65, 405]
1183	[106, 98, 481, 536, 139, 272, 98, 268, 245, 759, 270, 106, 22, 571, 536, 280, 203, 561, 536, 583]
1184	[98, 418, 944, 973, 631, 837, 966, 893, 313, 890, 456, 65, 201, 443, 245, 520, 98, 595, 571, 536]
1185	[372, 275, 496, 536, 837, 239, 244, 631, 65, 907, 106, 749, 482, 443, 245, 90, 98, 851, 739, 203]
1186	[632, 646, 631, 985, 203, 564, 443, 98, 989, 959, 203, 510, 68, 947, 890, 752, 68, 222, 381, 101]
1187	[443, 98, 183, 406, 17, 882, 345, 223, 989, 380, 546, 405, 106, 98, 4, 764, 73, 989, 536, 989]
1188	[759, 203, 203, 434, 106, 203, 305, 114, 183, 203, 895, 989, 759, 638, 631, 688, 522, 989, 759, 304]
1189	[796, 65, 646, 380, 660, 399, 203, 517, 893, 203, 441, 106, 203, 473, 415, 989, 759, 782, 138, 203]
119	[955, 765, 593, 967, 73, 998, 183, 73, 838, 380, 555, 73, 758, 616, 280, 65, 950, 245, 315, 622]
1190	[757, 386, 98, 473, 536, 511, 187, 496, 536, 513, 487, 787, 631, 427, 297, 65, 482, 631, 561, 976]
1191	[536, 297, 245, 203, 67, 367, 205, 282, 631, 571, 6, 84, 893, 536, 989, 541, 203, 305, 536, 338]
1192	[213, 536, 989, 759, 229, 15, 203, 415, 631, 933, 892, 959, 892, 989, 759, 452, 879, 197, 571, 124]
1193	[203, 441, 536, 613, 105, 933, 705, 631, 822, 98, 64, 15, 68, 435, 203, 292, 45, 311, 918, 183]
